"Year","est","lwr","upr","log_est","se","effort","replicate"
2003,9604.549399841,3620.44374334767,25479.5753541219,9.16999216101954,0.497784801339525,0.1,1
2004,3456.0238350587,1791.24364549292,6668.04919506473,8.14787402661854,0.335316669180179,0.1,1
2005,2484.60544469438,1350.70427620999,4570.40399185442,7.81786915115381,0.310968841508466,0.1,1
2006,1900.70059605667,1234.12596739016,2927.30470900793,7.54997783195524,0.220340555011799,0.1,1
2007,3241.60429731343,1453.34613223052,7230.21046901865,8.08382363973013,0.409293125710962,0.1,1
2008,1590.85518270212,958.080925225087,2641.55161186997,7.37202700138045,0.258726567366575,0.1,1
2009,672.910066432594,403.49696759049,1122.2090718805,6.51161168985737,0.260944956884416,0.1,1
2010,973.026311711906,603.118447196308,1569.80806620148,6.88041112366201,0.244033829270725,0.1,1
2011,2161.5878524105,1143.34570343256,4086.65728104889,7.67859834746887,0.324946928479511,0.1,1
2012,671.170987257136,341.145319005256,1320.46511864575,6.50902392903571,0.345269297001294,0.1,1
2013,851.450441303957,456.769483994753,1587.16350237844,6.74694129676945,0.317741779663186,0.1,1
2014,1137.2267543656,590.407013316198,2190.49682960371,7.03634790602631,0.334463163128651,0.1,1
2015,456.068249172134,218.043093252916,953.931834298788,6.1226424675522,0.376511892385317,0.1,1
2016,3770.27298066342,1743.19119085393,8154.56068347683,8.23490268648471,0.393593944779581,0.1,1
2017,141.194975641245,43.5480165023161,457.794011014749,4.95014174114874,0.600152652529722,0.1,1
2018,618.265890939753,255.783366163895,1494.43928912326,6.42691860916826,0.450308146386362,0.1,1
2019,86.4353770545429,19.168339766426,389.761163334909,4.45939704865531,0.768451416989658,0.1,1
2021,93.3190740147987,36.9387275376407,235.753913453178,4.53602452441646,0.472847462648808,0.1,1
2022,1344.10262666522,717.145812380251,2519.16951869535,7.20348187729379,0.320517467554531,0.1,1
2023,384.954776978202,202.397424192498,732.174240406317,5.95312586499426,0.328012483420426,0.1,1
2003,1280.50830128857,749.737219343121,2187.03496020318,7.1550123884679,0.273111966222029,0.1,10
2004,2359.51642874971,1151.74156759411,4833.82551623054,7.76621197395199,0.365915648045284,0.1,10
2005,1441.4455226216,939.466941836215,2211.642690295,7.27340172421836,0.218416815990727,0.1,10
2006,2979.52848431798,1722.37585854324,5154.26986788514,7.99952034024135,0.279627796625691,0.1,10
2007,887.955361440837,503.549260680642,1565.81448028693,6.78892147308095,0.289413445183986,0.1,10
2008,1799.38362105299,1108.78001771506,2920.12965961099,7.49519945249243,0.247037113732505,0.1,10
2009,878.356540649178,455.384792211933,1694.19406553686,6.77805259394977,0.335164237920556,0.1,10
2010,1569.96579699693,1039.42763077853,2371.29794394062,7.35880911275278,0.210403675981672,0.1,10
2011,756.735905306942,356.453823545572,1606.51728934955,6.62901432243197,0.384093597702025,0.1,10
2012,1039.24423586323,462.38460516703,2335.77971607596,6.94624903167832,0.413197392700222,0.1,10
2013,862.615700360329,351.472418694252,2117.11021101614,6.75996928525414,0.458089052454972,0.1,10
2014,1587.40230845327,881.660564835834,2858.06827410043,7.36985419089111,0.300029521317905,0.1,10
2015,1348.99422553664,742.360458749445,2451.35014814334,7.20711457564755,0.30474011853688,0.1,10
2016,602.726435271075,243.112779171622,1494.28243555278,6.4014634209359,0.463242172104311,0.1,10
2017,519.338731405245,254.024633159333,1061.75812393925,6.25255633194203,0.3648664436308,0.1,10
2018,194.641051496192,78.8281276614064,480.604322993345,5.27115710072224,0.461175421927042,0.1,10
2019,1411.06775608714,482.616366160538,4125.66243475979,7.25210197060574,0.547397765457604,0.1,10
2021,295.607551247126,74.8328018162827,1167.72086883574,5.68903273423872,0.700919215487455,0.1,10
2022,689.676391782657,358.940929346427,1325.15822658741,6.53622249016118,0.333202376458577,0.1,10
2023,2056.25423145266,914.161256052715,4625.20308793655,7.62864127236088,0.413596522140696,0.1,10
2003,3385.69240927611,1765.30082516455,6493.46158276526,8.12731371665179,0.332270045652708,0.1,2
2004,9261.62650326148,4029.52938899892,21287.2812691474,9.13363496051625,0.424614990827556,0.1,2
2005,5445.39813131306,2609.67216019815,11362.485012775,8.60252615139247,0.375285604167522,0.1,2
2006,2459.23379424372,1354.07264053535,4466.40060045764,7.80760511465629,0.304461213821094,0.1,2
2007,980.222365002066,513.498233486258,1871.15713782871,6.88777944898934,0.329869765398765,0.1,2
2008,784.007610589869,480.888129901173,1278.193191396,6.66441872768833,0.249384206371428,0.1,2
2009,745.415926694511,388.96622970952,1428.51708279352,6.61394235345831,0.331868254633794,0.1,2
2010,1171.49447917512,667.704030903259,2055.40067338104,7.06603554532481,0.286837177578853,0.1,2
2011,656.86850367873,332.7572923758,1296.66949759239,6.48748385184489,0.346981110211529,0.1,2
2012,1950.32093109786,868.249164565664,4380.9448825456,7.57574921806617,0.412900693599827,0.1,2
2013,235.661785215503,98.9940628021875,561.008159872498,5.46239766364266,0.442527410627426,0.1,2
2014,2577.53016658222,1156.93402869257,5742.47242701408,7.85458691963726,0.408710680231014,0.1,2
2015,4961.87953242313,2046.66814551769,12029.4286830033,8.50953988592864,0.45183046110819,0.1,2
2016,67.3543767760326,17.8431276078355,254.249824951965,4.20996788628362,0.677741770070683,0.1,2
2017,360.417434101196,138.771650192946,936.075391648642,5.88726289887383,0.486964622065339,0.1,2
2018,2168.81520717228,1009.59402755026,4659.06025046049,7.68193630995085,0.39012591041067,0.1,2
2019,469.072611221174,130.568376225149,1685.16390384176,6.1507575778298,0.652491853229528,0.1,2
2021,1640.11194370369,748.815452521554,3592.29657831087,7.40251977684465,0.400021235950367,0.1,2
2022,462.602471156277,186.613854805156,1146.75861844948,6.13686809166867,0.46318532610021,0.1,2
2023,497.976150643946,177.242047748498,1399.10506429061,6.21055218560468,0.527068810423987,0.1,2
2003,4226.89816151965,1743.99941865624,10244.6525364238,8.34922370789891,0.451685563486058,0.1,3
2004,4363.81251820002,1711.24163226873,11128.09514151,8.38110138503103,0.477624540889546,0.1,3
2005,1415.76286474196,841.841519550919,2380.95228452452,7.25542379182669,0.265225289066958,0.1,3
2006,3361.22547819888,1461.00241238833,7732.93501742032,8.12006091211545,0.425101101728565,0.1,3
2007,2000.37073822242,1028.38928075332,3891.01983580122,7.60108781147456,0.33946478844116,0.1,3
2008,1277.87796828183,660.74452869003,2471.41221896697,7.15295614390092,0.336531117973361,0.1,3
2009,624.674903870603,241.786994397867,1613.89464515048,6.43723136060245,0.484281455151517,0.1,3
2010,1281.93091679946,641.764752730346,2560.6686382429,7.15612274897675,0.353017171062722,0.1,3
2011,3771.25036960991,2155.14416657899,6599.24731293449,8.23516188848053,0.285489424269735,0.1,3
2012,904.958664587466,472.269073838121,1734.07540315172,6.80788926816783,0.33181241004951,0.1,3
2013,454.461285957387,194.804600640962,1060.2165439342,6.11911273057787,0.43220984113834,0.1,3
2014,5855.97743821995,2814.06775625929,12186.0860246399,8.67521820287074,0.373900690519876,0.1,3
2015,3735.51628517346,1331.628968579,10478.9564105733,8.22564131697628,0.526276536167432,0.1,3
2016,1585.47172731978,732.874444261214,3429.94713189156,7.36863726179152,0.393712777833553,0.1,3
2017,489.89295934461,197.488892951968,1215.23346466776,6.1941869169238,0.463531258506844,0.1,3
2018,1159.83693994999,522.463883022564,2574.76501435881,7.05603470521103,0.406884439435316,0.1,3
2019,4546.88267843022,1304.36710631606,15849.9413173635,8.42219715151945,0.637115750725193,0.1,3
2021,347.383958442893,101.387267463097,1190.244274286,5.85043067669852,0.628319280642173,0.1,3
2022,1057.0328594136,413.747947657131,2700.48098656917,6.96322107281712,0.478561909240168,0.1,3
2023,349.78420683581,121.237509663238,1009.1678036905,5.85731641243949,0.540604270982792,0.1,3
2003,1645.57535093174,723.824509034213,3741.12537195965,7.40584535945392,0.419036468917092,0.1,4
2004,1399.99657318592,699.330198349177,2802.66805231497,7.24422506787601,0.354140206601276,0.1,4
2005,3014.94122723318,1973.79640467346,4605.27265230991,8.01133561551629,0.216137409996695,0.1,4
