"term","estimate","std.error","conf.low","conf.high","effort","replicate"
"range",0.0327053763307031,0.224178236920211,4.78716158235079e-08,22343.96358954,0.1,1
"sigma_O",33.4897623776745,229.446340120164,4.9331862997826e-05,22735086.7361836,0.1,1
"range",0.612055770753422,0.172852279995537,0.351885142712166,1.06458676721964,0.1,10
"sigma_O",2.61631545674681,0.399694952371789,1.93933084088827,3.52962291162089,0.1,10
"range",0.489824818124593,0.208877468120844,0.212353955853004,1.12985110866913,0.1,2
"sigma_O",3.25558984022557,0.910544354411766,1.88174230794508,5.6324743101271,0.1,2
"range",0.368609301537219,0.183678180120595,0.138807259417373,0.978859590990176,0.1,3
"sigma_O",3.58747538576262,1.32654102227553,1.73796119883774,7.4052169013091,0.1,3
"range",0.307611164966949,0.155797343038427,0.113996063083272,0.830069269525578,0.1,4
"sigma_O",3.7009415574892,1.32867158862912,1.8311467572818,7.47999490345748,0.1,4
"range",0.350320040858321,0.146849045597716,0.154047170440881,0.796665921715671,0.1,5
"sigma_O",2.91693906079445,0.706031941754001,1.81508873854741,4.68766804822868,0.1,5
"range",0.558104335718581,0.155081170460486,0.323735948632646,0.962143533529315,0.1,6
"sigma_O",2.50065920671386,0.341255918840941,1.91378926028015,3.26749480619794,0.1,6
"range",0.32544509581205,0.165008476667286,0.120475327045856,0.879138600286188,0.1,7
"sigma_O",3.18940133977093,1.22521050245772,1.50217168541072,6.77171657868878,0.1,7
"range",0.0175540030569198,0.129353386900706,9.37501490487794e-09,32868.5368982209,0.1,8
"sigma_O",57.400577897035,422.793278779146,3.08498500076173e-05,106802021.471743,0.1,8
"range",0.132081074216846,0.793679394981092,1.01377907569712e-06,17208.2957564297,0.1,9
"sigma_O",8.60566582631417,51.516324722948,6.9058030486076e-05,1072394.96685507,0.1,9
"range",0.333127771186357,0.230875853340204,0.0856409329405587,1.29580690127014,0.2,1
"sigma_O",4.59946246473399,2.62845369764533,1.50062141494258,14.0975296992589,0.2,1
"range",0.591266996266412,0.163377580882587,0.344018280960733,1.01621535895591,0.2,10
"sigma_O",3.33052008018343,0.497149521958409,2.48572161674616,4.4624321282707,0.2,10
"range",0.549214952886548,0.157137402488663,0.313474873212515,0.962236817844355,0.2,2
"sigma_O",2.78625685419212,0.408073347208393,2.09100336349954,3.71268042560195,0.2,2
"range",0.388671995422405,0.101125292292185,0.233408297602607,0.647217436471919,0.2,3
"sigma_O",3.53722168866608,0.549624350685631,2.60855485440471,4.79650150106774,0.2,3
"range",0.47344957203279,0.202503741905,0.204737784920804,1.09483697571867,0.2,4
"sigma_O",3.35204574409418,0.728460460417454,2.18941642347987,5.13205736012568,0.2,4
"range",0.263101931286631,0.262095341426415,0.0373404086525214,1.8538261562941,0.2,5
"sigma_O",4.73493287806913,4.03384297998279,0.891553908895069,25.1466446797428,0.2,5
"range",0.664901292588354,0.221857593953692,0.345729775649395,1.27872621921344,0.2,6
"sigma_O",3.96933664656097,0.819440410209462,2.64846125657623,5.94897636301456,0.2,6
"range",0.407493660038559,0.142071719704592,0.205755480477907,0.807031154581811,0.2,7
"sigma_O",3.31446040713883,0.668168314771527,2.23263389408404,4.92048777885184,0.2,7
"range",0.420161460083624,0.104402808804663,0.258170994403888,0.683793518118567,0.2,8
"sigma_O",3.60317357836862,0.491378163865935,2.7580597361403,4.70724388806105,0.2,8
"range",0.411703712016879,0.127819317951258,0.224035615225791,0.75657589672807,0.2,9
"sigma_O",3.42417083537024,0.503255989399343,2.56716002013802,4.56728284089191,0.2,9
"range",0.432302374399298,0.202446096532155,0.172652199226117,1.08243824144118,0.3,1
"sigma_O",4.40987999665175,1.33642231807917,2.43482954998534,7.98702380829342,0.3,1
"range",0.778529975210468,0.248014387892904,0.416975124670854,1.45358532545473,0.3,10
"sigma_O",5.20298234351671,1.15339870252763,3.36944006849652,8.03428009302033,0.3,10
"range",0.568903681830141,0.1632101230019,0.324221271836736,0.998242334213244,0.3,2
"sigma_O",3.46859161200869,0.512622798630883,2.59629585947536,4.63395869426384,0.3,2
"range",0.433545087275546,0.119497783665515,0.252591118713396,0.744132824852138,0.3,3
"sigma_O",3.62215578228099,0.511536700668299,2.74635525873171,4.77724521232208,0.3,3
"range",0.489299584574177,0.11550235750036,0.308065576320517,0.777152989061562,0.3,4
"sigma_O",3.48158382042184,0.471516148551044,2.66991445387562,4.54000534774729,0.3,4
"range",0.699209692987107,0.248082204913207,0.348817255212188,1.4015768642802,0.3,5
"sigma_O",3.78286592995035,0.751990324593171,2.56219307720566,5.58508832581258,0.3,5
"range",0.55094150447676,0.132714599080182,0.343607138081536,0.88338252531613,0.3,6
"sigma_O",3.15460762319217,0.401127160765273,2.45872523768557,4.04744259495612,0.3,6
"range",0.780003383732933,0.265546119026479,0.400231719717067,1.52013258485589,0.3,7
"sigma_O",4.21525952039822,0.972794124398401,2.68154275638161,6.62619038313749,0.3,7
"range",0.513949543657337,0.118208286619072,0.327449483254545,0.806671401036389,0.3,8
"sigma_O",3.88160314649408,0.496892991952647,3.02027754608473,4.98856239434164,0.3,8
"range",0.900657429389956,0.356995733431993,0.414158758320718,1.95863008766111,0.3,9
"sigma_O",4.77750908352048,1.2977595552915,2.80531523923445,8.13619543497343,0.3,9
"range",0.497492716803791,0.142753006231079,0.28349067052617,0.873041087431372,0.4,1
"sigma_O",4.61598342242429,0.697410860563256,3.43288719199504,6.20681710887011,0.4,1
"range",0.798784080854373,0.232387502752818,0.451639862496241,1.4127539679509,0.4,10
"sigma_O",5.40251483331543,0.957228757723284,3.81749359554315,7.64563601580593,0.4,10
