"term","estimate","std.error","conf.low","conf.high","effort","replicate"
"range",0.7412982474107,0.161635778419844,0.483496594464668,1.13656041822303,0.1,1
"sigma_O",3.2212581208148,0.390384971808876,2.54020184067514,4.08491314145235,0.1,1
"sigma_E",5.14399630490339e-05,0.0123607638133418,1.4854590888554e-209,1.78131448946525e+200,0.1,1
"range",0.630268667107966,0.203273210471996,0.334963588262826,1.18591574325494,0.1,10
"sigma_O",3.26295712613935,0.616632697007466,2.25294995674481,4.72575485982245,0.1,10
"sigma_E",4.65414771042821e-06,NA,NA,NA,0.1,10
"range",0.678889346924591,0.136427238390694,0.457872432794043,1.00659203821299,0.1,2
"sigma_O",2.74369319093075,0.30451029354596,2.20731581716145,3.41041017666442,0.1,2
"sigma_E",2.98469315500051e-13,9.5233057080874e-10,0,Inf,0.1,2
"range",0.841792976592066,0.190278543750342,0.540505410456105,1.31102372285555,0.1,3
"sigma_O",3.10113552791314,0.399738308114988,2.4087977423552,3.99246536701005,0.1,3
"sigma_E",8.31382129166688e-05,0.241631110727292,0,Inf,0.1,3
"range",0.545114082625787,0.116853147261296,0.358112884705219,0.829764512163678,0.1,4
"sigma_O",2.77327018799871,0.328345003932561,2.19893831635364,3.49760949565695,0.1,4
"sigma_E",2.21723733141953e-06,0.0100083602711336,0,Inf,0.1,4
"range",0.8309620467186,0.233578786837339,0.4789753816388,1.44161464149628,0.1,5
"sigma_O",3.03075423194389,0.444087196138796,2.27419001301794,4.03900780579733,0.1,5
"sigma_E",9.49898047347206e-51,2.97623972218481e-47,0,Inf,0.1,5
"range",0.601188342016268,0.128923812556206,0.394886088378345,0.915270082216676,0.1,6
"sigma_O",3.95323631524074,0.495977351098772,3.09143485959124,5.05528276478211,0.1,6
"sigma_E",0.000145225139288595,0.349386175633138,0,Inf,0.1,6
"range",0.565697767743192,0.128312341292433,0.362671782583104,0.882378998857738,0.1,7
"sigma_O",3.42562942517407,0.423146218065695,2.68903755061896,4.3639914793742,0.1,7
"sigma_E",0.000143986842498304,NA,NA,NA,0.1,7
"range",0.645353729480337,0.177301387469055,0.376654183876413,1.10573957221947,0.1,8
"sigma_O",3.46457277016548,0.468935924512408,2.65728468613953,4.51711649202715,0.1,8
"sigma_E",0.00264320232146204,0.22399561841648,1.9403531529048e-75,3.60064274986403e+69,0.1,8
"range",0.797975739959645,0.204163979304246,0.483289946847862,1.31756368142413,0.1,9
"sigma_O",3.04828605755405,0.427231103747829,2.31609285248298,4.01194964127488,0.1,9
