"Year","est","lwr","upr","log_est","se","effort","replicate"
2021,2195.29047156058,1372.07542833893,3512.41641311151,7.694069650039,0.239795154425358,0.1,6
2022,525.178119716581,268.327165457409,1027.89464853056,6.26373748070129,0.342623886655555,0.1,6
2023,6856.17754699517,4574.67586418229,10275.5193923063,8.83290535652853,0.206439625360186,0.1,6
2003,1714.48490060161,969.544948747022,3031.79185058895,7.44686796498266,0.290842654792778,0.1,7
2004,1636.20003830033,812.649456984831,3294.34855622377,7.4001317824877,0.357063672425576,0.1,7
2005,2630.04838662002,1629.7096329443,4244.40917334811,7.87475752295695,0.244188356570808,0.1,7
2006,1881.22842566908,1193.11044934028,2966.21355676019,7.53968026034855,0.23233144330921,0.1,7
2007,3037.83945963738,1899.68465637346,4857.89499408144,8.01890183766376,0.239524124074021,0.1,7
2008,2120.22921630644,1369.98069962295,3281.33960640224,7.65927948272068,0.222824273970877,0.1,7
2009,2365.77925691534,1510.68629965699,3704.88002288875,7.76886274217876,0.228852885093291,0.1,7
2010,2633.84797113114,1733.44422070171,4001.94886699233,7.87620116276776,0.213440440095117,0.1,7
2011,2458.15916590679,1556.90550544942,3881.12603095158,7.80716804226336,0.233020895289527,0.1,7
2012,2589.52452979857,1575.39302702664,4256.48531851419,7.8592295586125,0.253560525312545,0.1,7
2013,1366.75224656324,807.051359442771,2314.61316758754,7.22019258150029,0.268783139373288,0.1,7
2014,5252.45797673551,3605.43738574616,7651.86351770828,8.56645143206564,0.191969375531323,0.1,7
2015,2523.33513736461,1638.53621546616,3885.91973455248,7.83333677270287,0.220299049062516,0.1,7
2016,2238.1447601046,1443.49846626806,3470.2440523781,7.71340256957922,0.223768210255584,0.1,7
2017,2355.04903860069,1484.36415081191,3736.45238682192,7.76431682941873,0.23550180247698,0.1,7
2018,2407.39023826715,1515.74591248549,3823.5483345626,7.78629855105129,0.236042910199717,0.1,7
2019,641.033125293235,303.202887281093,1355.2755760609,6.46308113310998,0.381986078620673,0.1,7
2021,2240.31089274565,1433.22114665972,3501.89704348986,7.71436992662276,0.227907344200289,0.1,7
2022,1627.70329831514,932.098075723098,2842.42409286236,7.39492528076091,0.284437491987912,0.1,7
2023,2819.60091729839,1630.50184818625,4875.89102807433,7.94435063522893,0.279447740270514,0.1,7
2003,3096.81143894061,1523.87411597031,6293.3289487937,8.03812829305041,0.361801118223725,0.1,8
2004,4445.88179932828,2892.1978057862,6834.20232670614,8.39973350832464,0.219372158469093,0.1,8
2005,2677.89843005476,1558.68856579847,4600.75229846585,7.89278759799442,0.27612115249291,0.1,8
2006,4052.19647391566,2351.87189381297,6981.79875630601,8.30701435232625,0.277580361679466,0.1,8
2007,2886.46303881375,1903.3187629541,4377.44272614983,7.96778716957361,0.21246962398096,0.1,8
2008,1554.67523915148,992.197232641438,2436.02281856412,7.34902195338099,0.229136885256066,0.1,8
2009,3288.8520897631,2132.28114720954,5072.75885381926,8.09829387398995,0.221099076637721,0.1,8
2010,2305.86415023332,1519.69958526883,3498.72404445689,7.74321078765971,0.212729844993223,0.1,8
2011,5926.49895926397,4204.63075150542,8353.50164852915,8.68718892291235,0.175129323211486,0.1,8
2012,2744.03891230606,1650.572683974,4561.90122698552,7.91718616961478,0.259345878675326,0.1,8
2013,2232.10852457605,1337.83297118787,3724.16330946103,7.71070194444107,0.261175996227918,0.1,8
2014,2200.6903436471,1353.64952344979,3577.76359738896,7.69652638269068,0.247946805078194,0.1,8
2015,1988.5380512815,1257.5562815984,3144.41877413899,7.59515500013552,0.233794776862912,0.1,8
2016,2898.1440917829,1840.59565775256,4563.32662818076,7.97182584275669,0.231627377382166,0.1,8
2017,1948.15392340623,1233.46525480744,3076.94415751953,7.57463749720317,0.233195473593871,0.1,8
2018,1326.80484101641,822.160283341886,2141.20180920068,7.19052895570689,0.24418488887252,0.1,8
2019,1137.73549894781,625.280369180091,2070.17864204401,7.03679516143896,0.305411235269003,0.1,8
2021,2188.05197113631,1386.63546241828,3452.65324459828,7.69076691606431,0.232724355341198,0.1,8
2022,1698.86253857789,1065.71913665261,2708.15623528033,7.4377142111462,0.237917185659254,0.1,8
2023,2370.99315848195,1466.52455704507,3833.28634393639,7.77106420056228,0.245113466743122,0.1,8
2003,1666.42208987543,996.221723381462,2787.49450694469,7.41843414590513,0.262486608589001,0.1,9
2004,1727.90464258127,1042.25278060914,2864.61644372774,7.45466476414993,0.257925647353392,0.1,9
2005,3798.99485509225,2446.40251812486,5899.42243849538,8.24249179890723,0.224554092772122,0.1,9
2006,865.539067009008,554.874682910149,1350.13886845534,6.76335251167846,0.226846117323188,0.1,9
2007,2805.54993229368,1665.74512144387,4725.27898852279,7.93935485303431,0.26598806633826,0.1,9
2008,2329.52410376574,1553.67046107992,3492.81439402126,7.75341927838758,0.206658811921872,0.1,9
2009,2486.2866702584,1637.31102409618,3775.4716823683,7.8185455792835,0.213134030452052,0.1,9
2010,2380.39911734838,1596.73060506837,3548.68876433311,7.77502344897092,0.203733337070249,0.1,9
2011,3040.92310183163,2098.28574539616,4407.03242232025,8.01991640022565,0.189309816160303,0.1,9
2012,2412.3682541028,1568.15094160339,3711.07170809253,7.78836422202366,0.219754937012155,0.1,9
2013,1995.23161941044,1181.54490914505,3369.27456949206,7.59851542253999,0.267319869389851,0.1,9
2014,2826.5132744115,1953.98721994812,4088.65380943308,7.94679917251737,0.188356461294418,0.1,9
2015,2496.47187101808,1544.77900983409,4034.47468091495,7.8226337625101,0.244901244564232,0.1,9
2016,2070.24926365865,1375.78442025311,3115.26424531736,7.63542429623624,0.208496158382608,0.1,9
2017,2692.15772960271,1648.93861409089,4395.3808705338,7.89809828102541,0.250112343475706,0.1,9
2018,1173.35690541972,780.79664421509,1763.28425294418,7.06762406956858,0.207814702500661,0.1,9
2019,1368.03709001891,767.318493497633,2439.04649181138,7.22113221040188,0.295020854478277,0.1,9
2021,1688.04557268793,955.846898678115,2981.12371281639,7.43132667282934,0.290173148545212,0.1,9
2022,1300.28414398528,809.796511014123,2087.85643319479,7.17033809186255,0.241614182945658,0.1,9
2023,1756.5834941422,1082.90472756223,2849.36014531853,7.47112600495828,0.24680235784901,0.1,9
2003,7246.58591094183,3984.54021813273,13179.1886867363,8.88828572810072,0.305163016456224,0.2,1
2004,3410.97891797871,2416.7786405634,4814.16749702112,8.1347546018011,0.175801092461657,0.2,1
2005,5422.10999291004,3744.41612448187,7851.49828380334,8.59824031626193,0.1888908895272,0.2,1
2006,6004.7902922169,4225.23855896599,8533.83920228313,8.70031281170894,0.179330749250255,0.2,1
2007,6055.11986481216,4296.52823162735,8533.51231521081,8.70865945179657,0.175052637154605,0.2,1
2008,5023.80152683022,3599.92683894662,7010.85963968277,8.52194220235778,0.170040573838975,0.2,1
2009,4562.28148788067,3293.27153167697,6320.2843052725,8.42557810367659,0.166299671848552,0.2,1
2010,5294.09764239245,3838.55946589338,7301.55937304523,8.57434782658984,0.164031274562452,0.2,1
2011,3772.19459906494,2772.23107248435,5132.85210401414,8.23541223284279,0.157148049124687,0.2,1
2012,7318.97090939088,5168.23533454281,10364.7244572017,8.89822501092341,0.177522868977441,0.2,1
2013,5532.69209549532,3769.65624978661,8120.28466131075,8.61842979260492,0.195764156777627,0.2,1
2014,4364.26200286417,3260.36725518833,5841.91329959352,8.38120438247072,0.148782968355283,0.2,1
2015,4251.47051341422,3185.17691495149,5674.7245157985,8.35502020522946,0.147327754360752,0.2,1
2016,4037.26202269415,2906.30295114609,5608.32264009534,8.3033220240462,0.167699476990366,0.2,1
2017,4926.93525790169,3580.13881754739,6780.37703917425,8.50247242219006,0.162919099643959,0.2,1
2018,3555.93742261791,2487.98722360589,5082.29738223829,8.17637399878995,0.182220021881941,0.2,1
2019,671.055625994736,398.040476455284,1131.33130878908,6.50885203367684,0.266483638498917,0.2,1
2021,3133.2695387285,2176.01368770575,4511.63430533138,8.04983231940245,0.18601485742403,0.2,1
2022,4234.69042268048,2938.53938215935,6102.55662551788,8.35106550469298,0.186430760708961,0.2,1
2023,8584.97717050995,6352.78379587575,11601.5018590786,9.05776911409798,0.153635846169269,0.2,1
2003,5179.99186587831,3440.28039735704,7799.45604177467,8.55255876495853,0.208805115951837,0.2,1
2004,7099.38842871198,4246.10362541031,11870.0155502821,8.86776392251829,0.262253224644956,0.2,1
2005,6081.06680340387,4259.15418477166,8682.32796072,8.71293542065488,0.181691884182248,0.2,1
2006,3945.76936928643,2575.72264105694,6044.5545135288,8.28039923816552,0.217613094168867,0.2,1
2007,5941.65425058954,4181.42845068216,8442.86961978016,8.68974286694985,0.179255674067153,0.2,1
2008,6468.48308979348,4267.14310142128,9805.4535525204,8.7746969071153,0.212247312193195,0.2,1
2009,6784.63535616276,4947.11487217535,9304.67112760875,8.82241582818112,0.161153979941108,0.2,1
2010,11408.5139396993,8410.3737196629,15475.4348202175,9.34211519245448,0.155561023235902,0.2,1
2011,5624.53326291714,3913.97620440563,8082.66907449564,8.63489324814857,0.184995327812784,0.2,1
2012,5652.79468521372,3958.45701362287,8072.35941762453,8.63990533640024,0.181786886859772,0.2,1
2013,5020.35567922272,3434.09676845828,7339.33049802175,8.52125606261066,0.19375194903048,0.2,1
2014,11569.4080811789,8078.09858207201,16569.6422232216,9.35611965908462,0.183272683629339,0.2,1
2015,5401.64615587671,3617.01364518612,8066.81534976521,8.59445902977784,0.20462367088452,0.2,1
2016,6160.5146776164,4550.32472059913,8340.49071735919,8.72591560459843,0.154575150576761,0.2,1
2017,6140.3531556077,4102.0238009692,9191.54512625522,8.72263753668709,0.205821024758373,0.2,1
2018,3798.32283861655,2418.62403874521,5965.06780518106,8.24231489002845,0.230290360012353,0.2,1
2019,3311.17800571784,1783.22269958068,6148.36261793194,8.10505929802234,0.315761815637829,0.2,1
2021,2641.92347558018,1798.5274725152,3880.81903528591,7.87926252008299,0.196196963239816,0.2,1
2022,2834.50139194066,1915.54110692595,4194.32300975628,7.94962132483521,0.19993525588289,0.2,1
2023,9502.21003313304,6731.83869895274,13412.6795889837,9.15927968559993,0.175858379868582,0.2,1
2003,4191.58388662564,2809.14740891126,6254.34444019763,8.34083395738728,0.204186228652228,0.2,2
2004,4366.01860957178,2841.89688350582,6707.53348221828,8.38160679948555,0.219075339111785,0.2,2
2005,2835.67259116511,2028.97532307423,3963.10342114045,7.95003443358446,0.170793064865126,0.2,2
2006,2793.76712478863,1949.66808537641,4003.31461857151,7.93514618802135,0.183539986661168,0.2,2
2007,3478.33893178608,2429.81973697821,4979.31658890267,8.15431014036353,0.183032847503194,0.2,2
2008,3728.31617121448,2499.16392883704,5561.99667902848,8.22371198208446,0.204085615236897,0.2,2
2009,6373.55067817763,4625.09233473031,8782.99184261953,8.75991199958034,0.163605243818974,0.2,2
2010,5620.95165172962,4148.58005852537,7615.88230800891,8.63425626160049,0.154969613672495,0.2,2
2011,3508.03172154943,2555.66578273071,4815.29574115434,8.16281039608216,0.161606207850144,0.2,2
2012,5942.83771273226,4133.956473206,8543.22494897562,8.68994202769653,0.18518290098742,0.2,2
2013,3825.3812072507,2623.50541353767,5577.85827514425,8.24941340332103,0.192425350512605,0.2,2
2014,5564.36091598774,4086.98773627422,7575.77815283528,8.62413741722065,0.157438573750237,0.2,2
2015,4615.42135658856,3399.65069435245,6265.97148178816,8.4371584443052,0.155987803013462,0.2,2
2016,3559.23816564673,2501.29072192189,5064.65570306143,8.17730180253131,0.179972509148035,0.2,2
2017,5797.94347774514,4105.04266256398,8188.98884479095,8.66525856085615,0.176170148491492,0.2,2
2018,3130.19106446162,2211.44420916716,4430.63228066936,8.04884932463014,0.177272775407375,0.2,2
2019,2188.4888356208,1411.47197297937,3393.25432975273,7.69096655523379,0.223768481152111,0.2,2
2021,3224.03675940186,2194.39458297783,4736.80217158989,8.0783895053611,0.196293420359697,0.2,2
2022,3995.28328716265,2766.56559130755,5769.71267004627,8.29286976611505,0.187507422497052,0.2,2
2023,7231.40976714833,4766.85647421766,10970.182866475,8.88618928468559,0.212629895967369,0.2,2
2003,2766.78167854677,1924.44426325469,3977.81375273274,7.92544007481162,0.185231752749957,0.2,3
2004,5245.23649345014,3280.96941600137,8385.48074786736,8.56507560912756,0.239382662874747,0.2,3
2005,3843.69679749513,2805.36415502429,5266.34128571678,8.25418989015696,0.16066685896901,0.2,3
2006,4536.74981775281,3184.7551003145,6462.69438640591,8.41996613548382,0.180531614257139,0.2,3
2007,3539.78215199234,2570.94414435131,4873.71836182969,8.171820465249,0.163162173388706,0.2,3
2008,4676.026429518,3400.34909402586,6430.28776309067,8.4502039747398,0.162539004392731,0.2,3
2009,4259.45461935537,3095.99896603126,5860.12910643993,8.35689640744219,0.16277365768878,0.2,3
2010,5408.42353865914,3934.35398998706,7434.77715730871,8.59571293171593,0.162355511183865,0.2,3
2011,8601.77490852696,6375.33655649198,11605.7451902864,9.05972384565964,0.152825095876242,0.2,3
2012,4911.24991971246,3560.0797493897,6775.23467782164,8.49928375452499,0.164158898813321,0.2,3
2013,3012.16092667606,2083.46898745819,4354.81089606382,8.01041301600384,0.188076644769521,0.2,3
2014,5898.5181725358,4235.3054219309,8214.87783421128,8.68245644115124,0.169006022946661,0.2,3
2015,6981.64697916425,4956.23821700359,9834.75620167875,8.85104012482329,0.17481842500535,0.2,3
2016,4550.80827779961,3249.47378866219,6373.29528662417,8.42306013964071,0.17184590699806,0.2,3
2017,2834.89433952503,2064.95788863631,3891.90789821793,7.9497599454585,0.161684008320118,0.2,3
2018,4871.69262583103,3347.4550284619,7089.97995156982,8.49119671746332,0.191453045726078,0.2,3
2019,2645.72614252912,1685.19193081982,4153.75049764016,7.8807008406523,0.23013999358125,0.2,3
2021,3011.83691969817,2091.72667390626,4336.68592747672,8.01030544392747,0.186003560862641,0.2,3
2022,4016.43385356415,2854.57752314752,5651.18332546419,8.29814968680258,0.174222871561688,0.2,3
2023,6684.04953180725,4597.6545555497,9717.24117239844,8.80747930019161,0.190910511584308,0.2,3
2003,3995.53074129184,2472.52479427778,6456.66564863356,8.2929317007636,0.244870116534472,0.2,4
2004,5642.10313808519,3734.82843405392,8523.37085434409,8.63801217180698,0.210491117799539,0.2,4
2005,5102.03105124373,3570.57144285675,7290.35149259709,8.5373939847757,0.182101843503103,0.2,4
2006,4310.3758328686,2947.65754530967,6303.0862761318,8.36878037949761,0.193888408677544,0.2,4
2007,3691.71263800888,2609.81365302337,5222.11315196627,8.21384575890147,0.176947975155821,0.2,4
2008,3847.86651988534,2308.68223719197,6413.21552023676,8.25527412300446,0.260638433349999,0.2,4
