"Year","est","lwr","upr","log_est","se","effort","replicate"
2004,12743.2707918416,10190.7820652363,15935.0822571476,9.45275863022911,0.114042788752559,0.4,10
2005,18410.4610428782,15382.0735151181,22035.070595535,9.82067431698135,0.091693656362157,0.4,10
2006,19202.3381347639,15945.2806514031,23124.6973887137,9.86278732845384,0.0948329405100383,0.4,10
2007,19017.4407131055,15866.6669401566,22793.8893934401,9.8531117693751,0.092418025032968,0.4,10
2008,11416.618053126,9432.1770459535,13818.5667143388,9.34282529689285,0.0974217310024838,0.4,10
2009,11525.6987532476,9524.08327773305,13947.9809107919,9.352334495376,0.0973260454401395,0.4,10
2010,12162.6445705477,10136.3058757958,14594.0665921211,9.40612461300513,0.0929842158972999,0.4,10
2011,13204.0112854441,11017.1339229631,15824.9790957649,9.4882759476716,0.0923838293996361,0.4,10
2012,13538.4291368353,11255.4968552892,16284.4044869488,9.51328752325395,0.0942239893435396,0.4,10
2013,7653.41146624139,6106.35576709887,9592.41637822619,8.94290677071695,0.115217083444133,0.4,10
2014,13789.3284267017,11499.605358777,16534.9655511713,9.53165026957983,0.0926457189406041,0.4,10
2015,16084.2251510954,13301.2421887168,19449.4841189029,9.68559426637078,0.0969311479052131,0.4,10
2016,16199.0236270945,13462.3054688065,19492.0823241747,9.69270624947173,0.0944187645424708,0.4,10
2017,20707.297744282,17226.37571425,24891.6073225803,9.93824146515595,0.0939019832071389,0.4,10
2018,23544.9385825749,19535.8430471015,28376.7704071247,10.0666661541618,0.0952364397256724,0.4,10
2019,6670.04158114834,5198.08395330334,8558.81803639882,8.80538137294546,0.127214585963418,0.4,10
2021,24537.9247681086,20715.0259673747,29066.3286096604,10.1079751494123,0.0864100272674996,0.4,10
2022,31993.5221939482,26807.1872564885,38183.2473724712,10.3732887298507,0.0902380959490884,0.4,10
2023,30412.6716019308,25457.8621075706,36331.8251178615,10.3226146295561,0.0907336731749328,0.4,10
2003,18959.6056109393,15612.1234110106,23024.8400847796,9.85006597448187,0.0991155668488778,0.4,2
2004,17215.3437360319,13852.1894028032,21395.0337619379,9.75355634281301,0.110898856193534,0.4,2
2005,15738.48912836,12942.1959200041,19138.9499567574,9.66386452806044,0.0998060555148546,0.4,2
2006,21178.1222056733,17242.7462287898,26011.6836498796,9.96072395638046,0.104888218588179,0.4,2
2007,17235.0388014315,14113.1474932533,21047.5064211474,9.75469973026445,0.101959854161855,0.4,2
2008,12354.0280188769,10136.7388773407,15056.32236738,9.42173744425367,0.100928297726923,0.4,2
2009,12781.3029614549,10508.9629904143,15544.9881726204,9.45573867590014,0.0998767769656383,0.4,2
2010,12310.0766636567,10101.14813302,15002.0557534183,9.41817344691351,0.100904442922514,0.4,2
2011,12959.3856855986,10655.5457042714,15761.3398702589,9.46957556798024,0.0998690845904598,0.4,2
2012,13398.8040302529,10962.9267035497,16375.9144155357,9.50292073048219,0.102372376336985,0.4,2
2013,9948.70150692828,7886.25442591742,12550.5285942436,9.20519731982028,0.118533169358426,0.4,2
2014,10334.8121713294,8462.3162773302,12621.6438994119,9.24327329791389,0.10198916547338,0.4,2
2015,14544.7282062412,11921.1547149425,17745.6902164237,9.58498388434984,0.101488638532325,0.4,2
2016,15163.7678152068,12461.6284586468,18451.8303620224,9.62666416493939,0.100131781895149,0.4,2
2017,21102.3719866994,17218.3329775531,25862.5561513749,9.95714072957716,0.103782908884589,0.4,2
2018,21980.5226858275,17933.1497248021,26941.3563683113,9.99791200773982,0.103831391959049,0.4,2
2019,8204.99412556089,6361.8626222981,10582.1097683763,9.01249828756548,0.129809430669938,0.4,2
2021,25998.5599774649,21650.8798621962,31219.2910959729,10.1657964299877,0.0933665406813949,0.4,2
2022,31563.9425212708,26025.7011680953,38280.7157068039,10.3597706886176,0.098435917660394,0.4,2
2023,29130.6632919094,24113.7685362888,35191.328246746,10.2795466197564,0.0964346061169443,0.4,2
2003,18163.0110871339,15075.2283281551,21883.2487687914,9.80714244717341,0.0950702569109597,0.4,3
2004,16991.4699657221,13663.7417586666,21129.6478442966,9.74046673038907,0.111209040397484,0.4,3
