"term","estimate","std.error","conf.low","conf.high","effort","replicate"
"sigma_O",2.36585227185544,0.283306534743522,1.87093102246912,2.9916960620262,0.2,7
"sigma_E",0.459689290127899,0.145943500834177,0.246730267262384,0.856458535885956,0.2,7
"range",0.955112647470404,0.211458590841687,0.61887303332242,1.47403444687283,0.2,8
"sigma_O",2.86322876038548,0.35656576727733,2.24312550825158,3.65475712533296,0.2,8
"sigma_E",0.182431114429866,0.334929577711948,0.00499295853360796,6.66560943538889,0.2,8
"range",0.686598029643536,0.139996093110518,0.460409315070686,1.02390815928216,0.2,9
"sigma_O",2.5499693068733,0.273955682919472,2.06579016371981,3.14763018054424,0.2,9
"sigma_E",0.029120805434225,2.63715097274952,2.40018209632569e-79,3.53315404875406e+75,0.2,9
"range",1.17406992894439,0.233593041089081,0.794948221217831,1.73399997793538,0.3,1
"sigma_O",2.65667872988404,0.32822963287593,2.08532647488507,3.38457405054875,0.3,1
"sigma_E",0.400162356318039,0.123784390539039,0.218237533608592,0.733741390705036,0.3,1
"range",0.866980194048732,0.151923567748141,0.614965212662162,1.22227183163563,0.3,10
"sigma_O",3.06226733251042,0.331497383007623,2.47684371492157,3.78606092878065,0.3,10
"sigma_E",0.527712556744701,0.121732291283655,0.335770832943103,0.829376810680927,0.3,10
"range",0.878680243228327,0.168119018635832,0.603906046435095,1.27847530985562,0.3,2
"sigma_O",2.83902367403064,0.308511915657817,2.29440656996515,3.51291507233997,0.3,2
"sigma_E",0.309321999368377,0.176431791961112,0.101134776433497,0.946065267234422,0.3,2
"range",0.686581517083395,0.110694531011275,0.500560540715946,0.941732600269105,0.3,3
"sigma_O",2.87377751111981,0.264866257917394,2.3988373537214,3.4427499515989,0.3,3
"sigma_E",0.575052593277418,0.133477009223825,0.364865566107805,0.906321439325346,0.3,3
"range",0.885681052804452,0.161945738903444,0.61892233151336,1.26741416064072,0.3,4
"sigma_O",2.60698554366315,0.286622691003863,2.1016192197309,3.23387489087527,0.3,4
"sigma_E",0.360653129934174,0.142338444157727,0.166397667973527,0.781685715403234,0.3,4
"range",1.32180322357693,0.314044981759873,0.829719464663168,2.10572830488874,0.3,5
"sigma_O",3.03953732438417,0.486104665541272,2.22165802191357,4.15851002053271,0.3,5
"sigma_E",0.632876978995714,0.0983241418943123,0.466741183464375,0.858148551558691,0.3,5
"range",0.864410777802691,0.1549649089207,0.608307700451227,1.22833558119878,0.3,6
"sigma_O",2.65253586237934,0.275273419484016,2.16434124129615,3.25084897287034,0.3,6
"sigma_E",0.51006736780048,0.121359790857097,0.319964690345979,0.813116970543183,0.3,6
"range",1.0072049998296,0.188655571119981,0.697722438830489,1.45396199867411,0.3,7
"sigma_O",2.67567807386725,0.313334453305106,2.12693474748008,3.36599567215497,0.3,7
"sigma_E",0.524167366640596,0.113912434996141,0.342362538787022,0.802516038186804,0.3,7
"range",0.932833758980648,0.188626893408658,0.627601665287339,1.38651452031372,0.3,8
"sigma_O",2.85931221915147,0.32708698378659,2.28501776897861,3.57794432830314,0.3,8
"sigma_E",0.515365903241023,0.11934008835111,0.327346887491116,0.811377851364612,0.3,8
"range",0.732658258620277,0.136466095404395,0.508575333780352,1.05547416138811,0.3,9
"sigma_O",2.61894327406978,0.254234126674153,2.16518811361609,3.16779120930066,0.3,9
