"Year","est","lwr","upr","log_est","se","effort","replicate"
2003,2741.19856019761,1103.40832449251,6809.96271247585,7.91615053446624,0.464289852483444,0.1,1
2004,1178.52485221491,636.522887578835,2182.04381082237,7.0720188101597,0.314290690633975,0.1,1
2005,587.492005744918,324.041416965044,1065.1319206255,6.37586263868304,0.303572568483135,0.1,1
2006,1148.72199303282,696.741725038449,1893.90439793809,7.04640529298777,0.2551018830727,0.1,1
2007,525.64007164963,290.729263965092,950.360074371469,6.26461670408475,0.30216077388326,0.1,1
2008,489.268867148956,272.793202089468,877.529287854878,6.19291216894389,0.298065763922207,0.1,1
2009,353.508535131752,217.3471509289,574.970888170867,5.86790762968943,0.248173836047456,0.1,1
2010,495.309803220031,306.234859926005,801.123037478964,6.20518343188779,0.245326501925517,0.1,1
2011,853.095288971641,492.849334830712,1476.6613661264,6.74887125165305,0.279937660849253,0.1,1
2012,729.349172196199,430.572780638608,1235.44784738672,6.59215259154316,0.268900972367281,0.1,1
2013,765.949435345626,398.564979215524,1471.97713823481,6.64111615626361,0.333294701824542,0.1,1
2014,2538.41652837398,1352.07807693139,4765.67040133228,7.83929575158326,0.321382307229481,0.1,1
2015,1149.17222295296,713.6505850529,1850.48092955569,7.04679715604462,0.243067573651,0.1,1
2016,1562.50534377416,1000.29080632233,2440.71317450067,7.35404580162017,0.227555078618615,0.1,1
2017,496.220535565915,306.722064442393,802.794609396515,6.20702045606421,0.245452697027801,0.1,1
2018,1150.22815686574,632.902206093542,2090.40954528007,7.04771559895372,0.304801356657676,0.1,1
2019,253.210441586413,121.136862314395,529.281727324111,5.53422092791268,0.376180345061733,0.1,1
2021,964.708713289647,600.167734758963,1550.67133335772,6.87182620425933,0.242155995683764,0.1,1
2022,1344.35738419879,729.628840429309,2477.00841346461,7.20367139659727,0.311809520145149,0.1,1
2023,1200.57092176118,593.764157393291,2427.51355101376,7.09055249076863,0.359226137432553,0.1,1
2003,1213.97483626645,620.791020522602,2373.96298330398,7.10165524345276,0.342180134095736,0.1,10
2004,518.93923464516,266.483602997004,1010.56097345371,6.25178679470275,0.340044044412312,0.1,10
2005,491.306820405672,267.297861500491,903.04647565124,6.19706882144273,0.310569583677825,0.1,10
2006,756.042541823991,414.040478274256,1380.54213305458,6.62809764685027,0.307216820790954,0.1,10
2007,399.614973337091,184.989110895286,863.251497033242,5.99050151688593,0.392968727813713,0.1,10
2008,476.153094138163,278.209875114209,814.930702816621,6.16573942886144,0.274170167301131,0.1,10
2009,432.509740192372,261.434367095121,715.532075755024,6.06960484679435,0.256852465154741,0.1,10
2010,612.456816602656,381.318888904993,983.699898214374,6.41747843642753,0.241760785584106,0.1,10
2011,306.089180009026,169.095459282898,554.069201597265,5.72387649743059,0.302767346148691,0.1,10
2012,1016.00632167062,572.861019982496,1801.95337030646,6.92363485023582,0.292348081640204,0.1,10
2013,680.91693498806,339.907929916919,1364.03958703423,6.52344032365571,0.354478726425148,0.1,10
2014,1080.19129240103,666.488729310878,1750.6871112216,6.98489342702746,0.246366872872025,0.1,10
2015,1086.05434967888,715.284505700127,1649.0138414251,6.99030654498646,0.213078492595653,0.1,10
2016,1412.56122093142,767.912920762823,2598.37951534552,7.25315980433368,0.310966664104772,0.1,10
2017,634.902002538247,400.769739927519,1005.81584053721,6.45347066027168,0.234740850425389,0.1,10
2018,814.306751819715,433.431352338672,1529.87429838959,6.70233714000167,0.321742500407398,0.1,10
2019,430.70120151862,220.70575805515,840.501519417673,6.06541458174417,0.341120645139958,0.1,10
2021,365.914728166584,193.632307595022,691.483719593221,5.90240032310516,0.324719887269345,0.1,10
2022,510.57561336277,297.184015137716,877.192055030164,6.23553874292017,0.276121000517461,0.1,10
2023,499.005189127499,254.786143186641,977.314447566972,6.21261649475055,0.342961381398577,0.1,10
2003,742.956677592166,418.549604070204,1318.80336144388,6.61063773560485,0.292782076089875,0.1,2
2004,1004.85972149006,552.134254241105,1828.79988357352,6.91260323014399,0.30552194017703,0.1,2
2005,400.522180195887,172.041431235908,932.438283478917,5.99276914623807,0.431147626088209,0.1,2
2006,714.296657769419,332.309794809883,1535.37368825515,6.57129836312075,0.390431007113397,0.1,2
2007,537.311839344748,305.79606277005,944.106376271868,6.28657863237894,0.287587026390607,0.1,2
2008,429.329559455936,228.880550877976,805.327800529883,6.06222482787045,0.320936801518421,0.1,2
2009,594.404893884564,325.029297973934,1087.03178475392,6.38756072668824,0.307988006703655,0.1,2
2010,991.801969599848,563.44818629303,1745.80586260076,6.89952345993716,0.28849921985082,0.1,2
2011,582.361651483808,335.480771432399,1010.92259824879,6.36709164904802,0.281396501056312,0.1,2
2012,823.983354140928,514.714104644195,1319.07900283919,6.71415032842014,0.240075186190435,0.1,2
2013,637.888626999298,386.385828220199,1053.09737246149,6.45816370227458,0.25578392307817,0.1,2
2014,1956.30086172018,1055.90009819542,3624.50298859509,7.57881065355185,0.314629147579572,0.1,2
2015,2056.06617093805,1243.37004118262,3399.95975394021,7.62854981036554,0.256621584406446,0.1,2
2016,1234.57501868197,736.54509427172,2069.3579912587,7.11848207541356,0.263531175911113,0.1,2
2017,1057.57187799604,624.754911761317,1790.23526837891,6.9637308783468,0.268561795447112,0.1,2
2018,901.189783937735,521.001010999313,1558.81276528811,6.8037158724283,0.279578550678155,0.1,2
2019,287.504434647502,141.177545265071,585.495375959269,5.66123828497932,0.362874015055496,0.1,2
2021,953.396059561506,544.58049927411,1669.10869485594,6.86003040972412,0.285727004155171,0.1,2
2022,382.562020106136,231.965818120736,630.927868654821,5.94689078419099,0.25526017978516,0.1,2
2023,1002.40741135503,573.346782491137,1752.5529906589,6.9101597971649,0.285040471597422,0.1,2
2003,651.654407173399,309.471309698574,1372.19009672375,6.47951437105276,0.379929931351985,0.1,3
