"term","estimate","std.error","conf.low","conf.high","effort","replicate"
"range",0.154123652023782,0.090382892155918,0.0488313007130951,0.486452332136584,0.1,1
"sigma_O",24.0721959648753,11.9078337566953,9.12957178843212,63.4718289093904,0.1,1
"sigma_E",1.40837725239683e-52,NA,NA,NA,0.1,1
"range",0.0438079809050529,0.0258229719941215,0.0137976631564833,0.13909161060188,0.1,10
"sigma_O",21.6856033849514,10.6295854650628,8.29735907592184,56.6765147640872,0.1,10
"sigma_E",1.95875212174784e-07,0.000265514180030512,0,Inf,0.1,10
"range",0.995216108195867,3.72801001115872,0.00064472703926106,1536.23943420725,0.1,3
"sigma_O",3.52226417024291,12.7804526065411,0.00287248102039941,4319.03458956603,0.1,3
"sigma_E",0.00170934020387079,0.205012408836816,1.38877260387579e-105,2.10390378123446e+99,0.1,3
"range",0.953279604137752,3.35588706343087,0.000960914453070438,945.705417127716,0.1,4
"sigma_O",3.10270237991753,10.4255173206221,0.00428137192882957,2248.52272084141,0.1,4
"sigma_E",0.0031417521682116,0.176162691198002,5.87546630054135e-51,1.67996992605553e+45,0.1,4
"range",2.00901643312879,1.33098407958793,0.548350111866686,7.36052923348864,0.1,5
"sigma_O",2.58143384153389,1.33127543305604,0.939477689049112,7.09309093328352,0.1,5
"sigma_E",3.2377949809717e-14,NA,NA,NA,0.1,5
"range",0.177262720176277,0.133028025975798,0.0407218373044174,0.77162706901942,0.1,6
"sigma_O",17.4291900520196,12.3515823714423,4.34564594116904,69.9036852016756,0.1,6
"sigma_E",5.5992751060152e-30,6.39172472519064e-29,1.07506526073572e-39,2.91627707246223e-20,0.1,6
"range",0.207913853077195,0.0835428296573176,0.0945928230233732,0.456992073180058,0.1,7
"sigma_O",15.6642842694252,4.00042947455773,9.49568088042361,25.8401482487915,0.1,7
"sigma_E",5.04265051580892e-50,NA,NA,NA,0.1,7
"range",2.98281956145363,1.36793837400885,1.21411831740769,7.32812643432248,0.1,9
"sigma_O",2.97893157346677,0.996674087226867,1.54621658280618,5.73919166181233,0.1,9
"sigma_E",4.27756649380324e-05,NA,NA,NA,0.1,9
"range",1.56993681836505,0.686478044448948,0.666318293940159,3.69898535890947,0.2,1
"sigma_O",2.27669323221609,0.565032768831448,1.39975549169735,3.70302678172261,0.2,1
"sigma_E",7.74165535096059e-28,NA,NA,NA,0.2,1
"range",0.53999657049623,0.146770071727387,0.316983015367463,0.919911421151878,0.2,10
"sigma_O",2.05997886131235,0.302241888715986,1.54516098474884,2.74632413770368,0.2,10
"sigma_E",1.79313923060234e-07,NA,NA,NA,0.2,10
"range",1.27851112402885,0.50296621591526,0.591346273163229,2.76418533175457,0.2,2
"sigma_O",2.44451937003764,0.526180898400482,1.60314576069132,3.7274682670853,0.2,2
"sigma_E",6.03107007987317e-22,NA,NA,NA,0.2,2
"range",0.944498984611815,0.252727358247747,0.559034358364838,1.59574866657938,0.2,3
"sigma_O",2.66662291515655,0.457496806152533,1.90513592063907,3.73247792695689,0.2,3
"sigma_E",3.17798586880713e-05,0.0619417928819352,0,Inf,0.2,3
"range",1.18468738304738,0.565685474638355,0.464683233550087,3.02030306716536,0.2,4
"sigma_O",1.97146609477791,0.515078819914139,1.18140425458541,3.28988028253106,0.2,4
"sigma_E",5.37705222811038e-73,NA,NA,NA,0.2,4
"range",1.61147827323773,1.86783063095212,0.166193723494407,15.6255132294732,0.2,5
"sigma_O",3.19595348486337,3.45095207607126,0.385019988400479,26.5288010626245,0.2,5
"sigma_E",0.00011127125680495,NA,NA,NA,0.2,5
"range",0.738285782368676,0.204840371347134,0.42860299343379,1.27172676065765,0.2,6
"sigma_O",2.14757568034475,0.317504051765031,1.6073271455422,2.86941044677773,0.2,6
"sigma_E",1.86753993368725e-13,2.18939859211739e-09,0,Inf,0.2,6
"range",0.156839268692185,0.0733029018657102,0.0627514377196329,0.391999882358127,0.2,7
"sigma_O",23.3764896150224,9.19479113447441,10.8136410828121,50.5343447721628,0.2,7
"sigma_E",1.71616985002066e-49,3.62827951070457e-48,1.73256403829919e-67,1.69993078986634e-31,0.2,7
"range",0.642296986477554,0.168636440064968,0.383929168751271,1.07453523310029,0.2,8
"sigma_O",2.14604768049227,0.303829619427181,1.62603298225598,2.83236606957166,0.2,8
"sigma_E",0.00213970098485404,0.282990415796376,5.66236017303886e-116,8.08553353137937e+109,0.2,8
"range",1.65901674905429,0.694543083957056,0.730293507175061,3.76880876880492,0.2,9
"sigma_O",2.57342544350856,0.611186365056199,1.61566733384939,4.09893693741942,0.2,9
"sigma_E",0.000126680851686737,NA,NA,NA,0.2,9
"range",0.74476751522165,0.195462488517626,0.445271476762247,1.24570892293108,0.3,1
"sigma_O",2.12972102128127,0.308901269510192,1.60273542006663,2.82998152514704,0.3,1
"sigma_E",6.46684878750256e-05,NA,NA,NA,0.3,1
