"Year","est","lwr","upr","log_est","se","effort","replicate"
2019,283.118428371397,147.692464267047,542.722642494186,5.64586528491767,0.332012793270372,0.1,8
2021,2555.34555623281,1681.23354529981,3883.92851785165,7.8459427405506,0.213605804868328,0.1,8
2022,1634.22074814697,1023.98721746696,2608.11600781551,7.39892136308037,0.238505423665197,0.1,8
2023,2737.36826570235,1772.51336572609,4227.43498975241,7.91475225084899,0.22173797849965,0.1,8
2003,880.694280114124,452.373454607344,1714.56217672845,6.78071055108625,0.339905473079701,0.1,9
2004,777.077498556615,456.240446455856,1323.5333330348,6.65554008613598,0.271698931681292,0.1,9
2005,1505.25422653226,930.980178335506,2433.76855836417,7.31671708420127,0.245146901507017,0.1,9
2006,1458.29882985684,926.949746429698,2294.22952576764,7.28502585031698,0.231191236556383,0.1,9
2007,510.889253060482,292.950171974869,890.963221264427,6.23615284080621,0.283755371097279,0.1,9
2008,896.876625319784,507.700572299525,1584.37418615011,6.79891831114959,0.290324958236846,0.1,9
2009,910.526188308584,554.715871956359,1494.56321967471,6.81402266131151,0.252844758874283,0.1,9
2010,1460.63243170158,910.465685692204,2343.24822348077,7.28662479330864,0.241161871290871,0.1,9
2011,2113.97914283545,1348.89220329766,3313.02071834807,7.65632730017312,0.229232965147753,0.1,9
2012,1824.27168860844,1122.49450546156,2964.79597687642,7.50893611162998,0.247773627866569,0.1,9
2013,1594.36212151255,951.309190625795,2672.09714734471,7.3742290114115,0.263469065858618,0.1,9
2014,4979.78760483832,3224.06028826001,7691.63178480285,8.51314251947832,0.221813114742592,0.1,9
2015,2590.9053920269,1485.36740316266,4519.27969884158,7.85976266581861,0.283854825922179,0.1,9
2016,3675.47528184549,2433.3281271962,5551.70443166785,8.20943773167807,0.210423526132896,0.1,9
2017,3022.53587015883,1732.30422092682,5273.74059130851,8.0138514501303,0.284007121373878,0.1,9
2018,3936.26577278622,2485.01860475596,6235.03912781768,8.27798777946627,0.234673880626524,0.1,9
2019,2677.79656893291,1473.92896029084,4864.95255726163,7.89274955956173,0.30462941557744,0.1,9
2021,2799.45587692997,1668.12035440418,4698.07420441011,7.93718034761097,0.264151594856086,0.1,9
2022,3064.79032684615,1938.87157445392,4844.53940698741,8.02773443717099,0.233612974834857,0.1,9
2023,2463.57925315819,1593.33127374256,3809.14053254945,7.80937055242582,0.2223450592342,0.1,9
2003,1533.04177839312,1052.48305949751,2233.02130432466,7.33500913120309,0.19189212874932,0.2,1
2004,1917.16455158071,1301.26535311894,2824.57371897899,7.55860257743204,0.197712897727995,0.2,1
2005,2340.39920560956,1683.96658450391,3252.71801235385,7.75807679448895,0.167946679332462,0.2,1
2006,2463.20217782073,1751.3025036369,3464.48712099755,7.80921748075278,0.174035036142539,0.2,1
2007,1419.81106956029,1005.22769266751,2005.37996311717,7.25827909213799,0.176181674847711,0.2,1
2008,1764.91766090909,1286.92808759594,2420.44165467529,7.4758593172362,0.161148872982553,0.2,1
2009,1472.17774983997,1046.34218829338,2071.31792196856,7.29449804596602,0.174208463866252,0.2,1
2010,2615.30195498384,1925.52889602695,3552.16913641506,7.86913484018995,0.156216584813559,0.2,1
2011,3206.85137791434,2356.99722047356,4363.13444526035,8.07304485559288,0.157095300908915,0.2,1
2012,2734.63629681772,1955.81340212588,3823.59363513127,7.91375372495947,0.171019610179301,0.2,1
2013,3253.92060377394,2252.69030816297,4700.15752156313,8.08761588790354,0.187623557044842,0.2,1
2014,7279.75324822146,5341.5014379326,9921.33166503503,8.89285224614123,0.157957078802049,0.2,1
2015,4248.48270217218,3070.89076768738,5877.64483861761,8.35431718692117,0.165612347290647,0.2,1
2016,5107.14669914436,3592.53389309416,7260.32048207527,8.53839615134657,0.179484471046066,0.2,1
2017,5503.99438586962,4009.54993637835,7555.45003313952,8.61322935960351,0.161633113372341,0.2,1
2018,3491.72263461148,2461.23003699876,4953.67225890241,8.15815048499944,0.178438975796192,0.2,1
2019,1347.09413181079,787.386655938562,2304.66516834221,7.20570505653052,0.273977292129897,0.2,1
2021,4201.86410887309,3059.51216390855,5770.74417212993,8.34328354125162,0.16187684318507,0.2,1
2022,4856.77565429822,3508.05490352517,6724.03095301633,8.48813005109946,0.165979094181324,0.2,1
2023,4731.82723127172,3392.42517884604,6600.05387479784,8.46206671371148,0.169781883617604,0.2,1
2003,2202.01262239165,1475.89122275819,3285.37734651642,7.69712704950582,0.204141375829096,0.2,10
2004,1610.20189278485,1088.81211644135,2381.26495506132,7.38411484936193,0.199632377390798,0.2,10
2005,2534.37643289899,1809.64242432238,3549.35528550006,7.83770290268916,0.171849256530093,0.2,10
2006,1928.66655824837,1303.93682577713,2852.71082108499,7.56458414065385,0.199718387132821,0.2,10
2007,1922.01598170408,1360.21286929091,2715.85831697924,7.56112990463827,0.17639784166753,0.2,10
2008,2106.26302232187,1525.38031681059,2908.35267133667,7.6526705767863,0.164631357162429,0.2,10
2009,1879.54876069535,1347.14953457993,2622.35442551151,7.53878700610764,0.169921909501696,0.2,10
2010,2626.51577228578,1941.44931405432,3553.31712866593,7.87341344543434,0.154198447307154,0.2,10
2011,3297.02502062658,2403.36798861572,4522.97527391913,8.10077583195,0.161303714386156,0.2,10
2012,3903.73739193086,2833.42138291816,5378.36190445639,8.26968967885934,0.163497621249938,0.2,10
2013,2765.80689035858,1891.49519545427,4044.25439363477,7.92508769429891,0.193863149169025,0.2,10
2014,7930.61819488704,5783.36500157581,10875.1055719181,8.97848626807053,0.161097498776705,0.2,10
2015,4612.65088945855,3294.99954910919,6457.22341108509,8.43655800097546,0.171634118551785,0.2,10
2016,6829.13515377171,4945.74413433456,9429.74114344385,8.82895331991647,0.164630884830211,0.2,10
2017,7050.93756110982,5177.3613084026,9602.52096178474,8.86091587435574,0.157587114482202,0.2,10
2018,2981.68690067383,2124.85248355199,4184.03481769628,8.00024449339159,0.172853601709,0.2,10
2019,1956.70024109308,1204.40719991305,3178.88819808625,7.57901478299817,0.247592308954677,0.2,10
2021,3847.53062917082,2723.1285412577,5436.20755249785,8.25518682647948,0.176355347290132,0.2,10
2022,5135.51377906308,3624.69502735058,7276.06090331524,8.54393517170285,0.177763337024299,0.2,10
2023,6408.49008488107,4485.95748173369,9154.95640233916,8.7653789659862,0.181978715810623,0.2,10
2003,1471.2140115545,967.115868045581,2238.0675773301,7.29384319713988,0.214047242702625,0.2,2
2004,1833.08125963951,1269.1294683083,2647.63130031215,7.5137535783571,0.18758869798797,0.2,2
2005,2311.13454928574,1626.09747794801,3284.76181615045,7.74549382981963,0.179368393880847,0.2,2
2006,1401.10274263838,961.938828963742,2040.76271413594,7.24501487886466,0.191872922432675,0.2,2
2007,1660.2138321758,1171.16089689164,2353.4853117649,7.41470168761844,0.178039461407497,0.2,2
2008,1796.02885827291,1273.62360944754,2532.71032023998,7.49333331681374,0.175366469505491,0.2,2
2009,1027.18760862088,718.0544016869,1469.40730510882,6.93457986960444,0.182674037831547,0.2,2
2010,2433.76733943903,1768.56086634306,3349.17704855016,7.79719568123793,0.162898021990051,0.2,2
2011,3020.88285891919,2192.94616517094,4161.40322651304,8.01330440503713,0.163423005694354,0.2,2
2012,4546.20325649954,3331.53793842137,6203.73065876008,8.42204771447755,0.158604136199499,0.2,2
2013,5252.19038135503,3719.75616526229,7415.94410397412,8.56640048407168,0.176017053704303,0.2,2
2014,4588.03264133745,3315.91484338134,6348.18579855703,8.43120659272645,0.165675369489781,0.2,2
2015,5406.03431970875,3833.25386124414,7624.12512287493,8.59527107526403,0.175412295509982,0.2,2
2016,4658.62984655953,3331.74400962493,6513.95544932591,8.44647665954261,0.171036554597514,0.2,2
2017,5360.15611723738,3888.83941117011,7388.13578123876,8.58674837999094,0.16371848784447,0.2,2
2018,4557.66421254685,3271.9034220569,6348.69077561944,8.42456553718113,0.169104309566264,0.2,2
2019,1843.23997218577,1194.67330145859,2843.90183568624,7.51928015656513,0.221255145960927,0.2,2
2021,5166.33673220161,3667.33891424796,7278.03888721558,8.54991915391664,0.174848910522196,0.2,2
2022,4811.61452380995,3430.14777610888,6749.45682719298,8.4787879666144,0.172671205511068,0.2,2
2023,5307.51474517489,3745.99907510542,7519.94653641396,8.57687897175064,0.177776397115951,0.2,2
2003,1625.79929292408,1095.85592328846,2412.0172047258,7.39375484640284,0.201260761677853,0.2,3
2004,2720.90276040799,1846.34038968271,4009.72208210646,7.90871900143317,0.197839456906546,0.2,3
2005,3368.4852385452,2458.21461817121,4615.82675427187,8.12221843818693,0.160731442113918,0.2,3
2006,1837.71331718975,1294.2307426059,2609.41895830467,7.51627731533657,0.178883663997238,0.2,3
2007,2156.01648192935,1530.73694885768,3036.71187516567,7.67601757667933,0.174754748065926,0.2,3
2008,1553.71867182734,1121.47973447247,2152.55045363832,7.34840647967866,0.16633070733606,0.2,3
2009,2060.66819111807,1493.33044037176,2843.54572778193,7.63078557380922,0.164299689617408,0.2,3
2010,2687.18600354995,2009.78546964431,3592.90517656728,7.89624982972168,0.148199950701229,0.2,3
2011,2596.19286427023,1899.34726901813,3548.70196642451,7.86180136792659,0.159459973185028,0.2,3
2012,4154.47850104036,3046.39486296725,5665.61210610606,8.33194218823074,0.158282515569434,0.2,3
2013,4446.93503942695,3074.06033285923,6432.9353049782,8.39997038267451,0.188378885967379,0.2,3
2014,8442.2137129468,6298.34512615972,11315.8251806571,9.04099984146229,0.149470931245081,0.2,3
2015,5668.67922059992,4176.43184347631,7694.10954383353,8.64271142789353,0.155869646224719,0.2,3
2016,6313.18758897586,4691.49206302434,8495.45027427919,8.75039599263799,0.151477296026343,0.2,3
2017,8779.60079153306,6517.97390164081,11825.9740253461,9.08018621766073,0.151975936631919,0.2,3
2018,2540.53147571563,1770.30558167465,3645.8678354255,7.84012858053217,0.184299878824852,0.2,3
2019,2158.20950127508,1399.18397354005,3328.98913901168,7.67703422232708,0.221121283923253,0.2,3
2021,6405.42062018928,4678.31939424193,8770.1180411164,8.76489988277403,0.160311957070855,0.2,3
2022,4146.58888872115,2980.57929087778,5768.74417154057,8.33004132070988,0.168456343991319,0.2,3
2023,5051.27013503877,3680.89826604195,6931.82156446044,8.52739500253446,0.161473838101527,0.2,3
2003,1414.9762667237,915.130437072818,2187.83875421687,7.25486803730325,0.222351753117511,0.2,4
2004,1878.39643387954,1339.44657325578,2634.20223938832,7.53817373114366,0.172534766561605,0.2,4
2005,2228.0462417215,1621.15576229934,3062.13022258172,7.70888035564396,0.162240607878698,0.2,4
2006,1452.54277085093,1013.84053447359,2081.07727932459,7.2810709346615,0.18345746633439,0.2,4
2007,1280.21378809071,889.47562730484,1842.59949672109,7.15478236491292,0.185794362293925,0.2,4
2008,1240.49821072394,847.887534354616,1814.90557232994,7.12326836074785,0.194146607455385,0.2,4
2009,1233.66978398847,855.547188146413,1778.90963469065,7.11774857059013,0.186741860109689,0.2,4
2010,2452.87613874747,1790.11333815716,3361.01699472869,7.80501654919948,0.160708225991626,0.2,4
