"term","estimate","std.error","conf.low","conf.high","effort","replicate"
"range",1.79034101380863,0.846697062079572,0.708567539523473,4.52366325993562,0.1,1
"sigma_O",7.65124718195658,2.69667958426645,3.83465701397047,15.2664457932271,0.1,1
"sigma_E",0.000184758551497409,NA,NA,NA,0.1,1
"range",2.05285423497673,1.02096003559995,0.774505004492071,5.44116627474294,0.1,10
"sigma_O",7.39703614338358,2.79821302921623,3.52417985051728,15.5259226337418,0.1,10
"sigma_E",3.33485676517987e-05,NA,NA,NA,0.1,10
"range",2.21858798673968,1.41817815016882,0.633821363179838,7.76580427994983,0.1,2
"sigma_O",7.63605284479382,3.51306112724563,3.09929605678687,18.8137247878587,0.1,2
"sigma_E",3.87843621528604e-05,NA,NA,NA,0.1,2
"range",4.74400323610256,2.15878191390668,1.94447133053255,11.5741314108179,0.1,3
"sigma_O",18.3180957565962,7.39751575958865,8.30106986545228,40.4228174905917,0.1,3
"sigma_E",8.89608198594534e-21,9.44497842240019e-19,3.77617997603579e-111,2.09577602770252e+70,0.1,3
"range",2.95301371985325,1.56704075248891,1.04368259619008,8.35530846396653,0.1,4
"sigma_O",7.4029136726228,3.13186085322191,3.23068918180671,16.9632941333149,0.1,4
"sigma_E",0.00155610234658423,0.142155171530415,2.70346413511585e-81,8.95685828264617e+74,0.1,4
"range",1.25785383188874,0.45530407322777,0.618759129166572,2.55704714131379,0.1,5
"sigma_O",5.21886164670036,1.22969940608127,3.28859644766981,8.28210980605384,0.1,5
"sigma_E",4.33730457408681e-05,NA,NA,NA,0.1,5
"range",2.06544976779321,1.07056100053426,0.747861296474868,5.7043769524987,0.1,6
"sigma_O",5.90977605052928,2.13372967651265,2.91235278424301,11.992177993123,0.1,6
"sigma_E",0.000679773565132803,0.136326975623942,1.3363320418241e-174,3.4579137923132e+167,0.1,6
"range",1.49193998249873,0.632847987929367,0.649666478660616,3.42619633995478,0.1,7
"sigma_O",5.97347050853438,1.75262824582949,3.36110810669071,10.6162458283623,0.1,7
"sigma_E",0.00217372992715838,0.129228475860466,5.40982371857369e-54,8.73429901237099e+47,0.1,7
"range",1.02108183345217,0.279730883589043,0.596855622061132,1.7468346984914,0.1,8
"sigma_O",4.4395234601173,0.790927765308018,3.13104773378512,6.29481573859793,0.1,8
"sigma_E",0.000116467957762501,0.115120080476117,0,Inf,0.1,8
"range",2.2670216243123,0.924159687425528,1.01967137790022,5.04023860675878,0.1,9
"sigma_O",6.75781650019813,2.16178568300219,3.61004018523058,12.6502979211111,0.1,9
"sigma_E",0.00137164961651588,0.209489951388456,1.36311123226135e-133,1.38024148430418e+127,0.1,9
"range",1.50802941960185,0.486197689999784,0.801636260897057,2.8368885507248,0.2,1
"sigma_O",6.81363787126969,1.65709431325343,4.23023638376761,10.9747202825229,0.2,1
"sigma_E",0.0015883269349061,0.117088973408869,2.8294081850319e-66,8.91629021748843e+59,0.2,1
"range",1.6310690549669,0.532087111277455,0.860584468640107,3.09137145627849,0.2,10
"sigma_O",6.51375938330121,1.5823365248488,4.04628054577692,10.4859415513903,0.2,10
"sigma_E",0.0017424999380793,0.246267945546741,8.72266029376832e-124,3.48094036904735e+117,0.2,10
"range",2.09428886432335,0.838369975636109,0.955630451230805,4.58968824358805,0.2,2
"sigma_O",6.88247202692358,2.12187547850985,3.76112582382856,12.5942133871947,0.2,2
"sigma_E",0.000274083572415185,0.176552935963997,0,Inf,0.2,2
"range",3.10190490773662,1.60015233530523,1.12856517516195,8.52570526576793,0.2,3
"sigma_O",12.9191771072691,5.61514514702172,5.51152324500751,30.282941704033,0.2,3
"sigma_E",1.0412105356402e-07,0.000105252486298407,0,Inf,0.2,3
"range",1.32033570589305,0.434838480955456,0.692389095381722,2.51778427459926,0.2,4
