"term","estimate","std.error","conf.low","conf.high","effort","replicate"
"range",0.452978313425761,0.103747843647324,0.289149568378945,0.709630498791325,0.1,1
"sigma_O",3.99615222786003,0.584037539178995,3.00081306076215,5.32163527180025,0.1,1
"sigma_E",0.0009605109419246,0.196883057734601,3.20186819415602e-178,2.88138428446471e+171,0.1,1
"range",0.372679326612449,0.0921802401755566,0.229506583738963,0.605167303794124,0.1,10
"sigma_O",5.3926562074271,0.986096782121311,3.76836276253889,7.71707577109938,0.1,10
"sigma_E",0.0073033063578827,0.474317752218484,3.81687901342059e-58,1.39743186958628e+53,0.1,10
"range",0.60913627380358,0.14805474620903,0.378289331342577,0.980855047501438,0.1,2
"sigma_O",3.72454965286529,0.56771558715365,2.7626706907581,5.02132598107532,0.1,2
"sigma_E",1.14955617630466e-06,NA,NA,NA,0.1,2
"range",0.733794314330495,0.178698561946761,0.455285665343249,1.18267307040693,0.1,3
"sigma_O",5.47293259198778,0.888547188933866,3.98130041819679,7.52341898630406,0.1,3
"sigma_E",0.000149019052724305,0.215503370166966,0,Inf,0.1,3
"range",0.587350673891199,0.150505910128156,0.355452021865653,0.970541150138216,0.1,4
"sigma_O",4.00454202822152,0.6537719292572,2.9079553447369,5.51465031428929,0.1,4
"sigma_E",0.000101533664931695,0.248421277193716,0,Inf,0.1,4
"range",0.599841715792708,0.162276376343662,0.352987570618321,1.01932791394005,0.1,5
"sigma_O",3.91310079666503,0.593883178342539,2.90626990764454,5.26873220019359,0.1,5
"sigma_E",0.000330568794277812,0.246962017011183,0,Inf,0.1,5
"range",0.388239082199034,0.0886917471468885,0.248110694618848,0.607509423075462,0.1,6
"sigma_O",4.26673920675351,0.684429484962255,3.11569179193314,5.84302449477909,0.1,6
"sigma_E",5.73739636005127e-05,0.150067764888182,0,Inf,0.1,6
"range",0.469540108337868,0.139879332374383,0.261874801977352,0.841882883245117,0.1,7
"sigma_O",4.69464063406592,0.806011389627503,3.35321683967475,6.57268877522416,0.1,7
"sigma_E",0.000266115796031014,NA,NA,NA,0.1,7
"range",0.419398951525067,NA,NA,NA,0.1,8
"sigma_O",5.27768190888579,NA,NA,NA,0.1,8
"sigma_E",4.61363568759459e-06,NA,NA,NA,0.1,8
"range",0.597722138581065,0.140898149632214,0.376573467675469,0.948743832525715,0.1,9
"sigma_O",3.29972996299809,0.444629839873603,2.53385206347235,4.29710083933878,0.1,9
"sigma_E",0.000323019496846257,0.236268675477195,0,Inf,0.1,9
"range",0.423053718391022,0.0736852285191573,0.300703023883958,0.595186727199445,0.2,1
"sigma_O",4.3269867480077,0.447707261401763,3.53275022762276,5.29978433545616,0.2,1
"sigma_E",0.000189906423558414,0.195643922409101,0,Inf,0.2,1
"range",0.48716324648311,0.0953551453003379,0.331943485504467,0.714965164516747,0.2,10
"sigma_O",4.63421287151338,0.505129694034797,3.74278534856072,5.73795367312711,0.2,10
"sigma_E",0.000161280980877321,0.181929232739185,0,Inf,0.2,10
"range",0.428647845110749,0.0823970686134656,0.294088443182892,0.624774551252333,0.2,2
"sigma_O",5.08292815965401,0.606022048122681,4.0237204780363,6.42096259350812,0.2,2
"sigma_E",0.00014722550661795,0.171261054068187,0,Inf,0.2,2
"range",0.608170421686753,0.121816615717542,0.410704548862622,0.900577465818044,0.2,3
"sigma_O",4.6350002608755,0.570263342355481,3.64185709273574,5.89897595409981,0.2,3
"sigma_E",0.000150336350563944,0.172574514924708,0,Inf,0.2,3
"range",0.462291787312233,0.0850873012682602,0.322290819709919,0.663108235005557,0.2,4
"sigma_O",4.24267072725627,0.46399225474439,3.42412145861093,5.25689731439009,0.2,4
"sigma_E",6.0460526741893e-06,0.038741087230871,0,Inf,0.2,4
"range",0.488844119650311,0.0859952822775546,0.346282709944332,0.690096751741094,0.2,5
"sigma_O",4.0954738759853,0.4212480725032,3.34774322908204,5.01021288704906,0.2,5
"sigma_E",0.000104300927870577,0.365705036077274,0,Inf,0.2,5
"range",0.496221090359976,0.0894427377172653,0.348536327802299,0.706484090397933,0.2,6
"sigma_O",5.11280412620945,0.562055997040609,4.12178812607006,6.34209358497725,0.2,6
"sigma_E",0.000211808600675188,0.184245191216564,0,Inf,0.2,6
"range",0.482028942880645,NA,NA,NA,0.2,7
"sigma_O",4.79702249599909,NA,NA,NA,0.2,7
"sigma_E",0.00138796234070411,NA,NA,NA,0.2,7
"range",0.52193714247261,0.0942839224101672,0.366315423401641,0.743671610009675,0.2,8
